wall_time,ros_time,x,y,z,vx,vy,vz,actual_yaw,expected_x,expected_y,expected_z,expected_vx,expected_vy,expected_vz,expected_ax,expected_ay,expected_az,expected_yaw,expected_yaw_dot,pos_cmd_age_sec,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_age_sec,position_error_to_expected_m,position_error_to_setpoint_m,velocity_error_to_expected_m,yaw_error_rad,yaw_error_to_setpoint_rad,mode,armed,active_goal_index,active_goal_x,active_goal_y,active_goal_z,active_goal_distance_m,cross_track_m,along_track_m
48.6927649974823,77.716,154.42526245117188,50.48386001586914,10.059889793395996,2.2885153228398187,-0.6700772659330789,0.1924555781590545,0.5946588077636783,155.9419580518184,51.212196830860805,10.028471928033136,1.8426914681464035,1.0743183643657372,0.030364022858454097,-2.2403261697155905,-1.0827064026875572,-0.23102225256164693,0.6483431593632891,0.2528981564383658,0.008,155.92777624224595,51.20381056389188,10.02825254107483,0.6458702297609857,0.024,1.6828033584934081,1.6663965313515494,1.807746856370954,-0.053684351599610824,-0.05121142199730744,OFFBOARD,true,5,156.735,51.818,10.0,2.668033700888412,0.6135406992086309,114.22147397378524
48.72424101829529,77.756,154.51434326171875,50.51469421386719,10.058809280395508,2.245610454385256,-0.6503684212600344,0.15765225549977352,0.5993017275071512,155.97178801400318,51.229806876524464,10.028807236026672,1.7583589197483138,1.036486412505145,0.020957302927093,-1.945963953918201,-0.8778671314047846,-0.24395533209993175,0.6516926341550018,0.20248548678222947,0.004,155.95054504982562,51.217305357737274,10.028538343714827,0.65002491652542,0.008,1.6237091638962056,1.5991417464563078,1.7611299776739517,-0.05239090664785062,-0.05072318901826888,OFFBOARD,true,5,156.735,51.818,10.0,2.5755350614778827,0.609627132879411,114.3156590180994
48.75885725021362,77.788,154.5843048095703,50.53969192504883,10.057754516601562,2.23162117366731,-0.6385813659313581,0.09632061589026819,0.6057878027000277,155.9833011627547,51.23623071541604,10.02891843218976,1.70624700165052,1.0128849701879137,0.013845243437701158,-1.8158711774470004,-0.769600377495627,-0.2580814951087582,0.6572855360041392,0.39861839882514777,0.004,155.95054504982562,51.217305357737274,10.028538343714827,0.65002491652542,0.036,1.5630702487328199,1.5253281427321956,1.73498163304939,-0.05149773330411145,-0.044237113825392305,OFFBOARD,true,5,156.735,51.818,10.0,2.5025780548887373,0.6058051337510727,114.3898540048894
48.79342460632324,77.82,154.6529998779297,50.56483840942383,10.056715965270996,2.1857659407579164,-0.6164493630441993,0.037942627665492126,0.6101455604377499,156.0203396231769,51.25861422681529,10.029111435645927,1.6503421574247112,0.993459921126175,0.006015131208135715,-1.6049828233137138,-0.4109536778272545,-0.22181783213610634,0.6602713595903718,0.28403377041083533,0.008,155.98699814250062,51.23864567993469,10.02894462661143,0.657187866480804,0.028,1.5335269393739872,1.4947705024258795,1.6969106918299632,-0.05012579915262183,-0.04704230604305404,OFFBOARD,true,5,156.735,51.818,10.0,2.4307108386463554,0.6014764290640705,114.46287879800143
48.82974362373352,77.856,154.7202911376953,50.590091705322266,10.055594444274902,2.1590072527412523,-0.5975402470093714,0.07371967456055795,0.613082492952636,156.04737960810934,51.2756570297635,10.029218527353084,1.597779371244147,0.9863500793394634,-0.0009484782741013952,-1.3546246605620065,-0.02600640544406628,-0.16223414264711639,0.6637520434335504,0.21724010700499158,0.0,156.02810743947975,51.26381663825955,10.02921770092074,0.6620371066462651,0.008,1.4939408660905964,1.4713886288348337,1.6820406160134442,-0.05066955048091448,-0.04895461369362919,OFFBOARD,true,5,156.735,51.818,10.0,2.3600638385903285,0.5966417144296818,114.53458980224055
48.86293172836304,77.888,154.7859344482422,50.61558532714844,10.054577827453613,2.1071078300070685,-0.579563901983827,0.03921427367012416,0.619369087910791,156.0623096565489,51.28508031665469,10.029181232453348,1.5608914277770507,0.9859392123735592,-0.005632137513422336,-1.3260412415688354,-0.13798061667070588,-0.17151963885331192,0.6668728552750451,0.1792194503323619,0.004,156.02810743947975,51.26381663825955,10.02921770092074,0.6620371066462651,0.04,1.4415277313987422,1.401371010433239,1.6586631845325994,-0.0475037673642541,-0.0426680187354741,OFFBOARD,true,5,156.735,51.818,10.0,2.290771989916788,0.5911029051021336,114.60479158686603
48.90176248550415,77.916,154.8500518798828,50.64101028442383,10.053579330444336,2.0792741136285318,-0.5562591789388345,0.0818158370443435,0.6198658284968097,156.09904908683032,51.30781706333601,10.028957242697999,1.4921284806202706,0.9627353743339112,-0.011851544764626165,-1.849702150953081,-0.7109933360635134,-0.1498081264958349,0.6739037347079155,0.3975455932237545,0.0,156.08093961373774,51.29689373246949,10.029101484320263,0.6684326405567476,0.024,1.4160619868391717,1.394943323481518,1.6312136664606163,-0.05403790621110583,-0.04856681205993785,OFFBOARD,true,5,156.735,51.818,10.0,2.2228821270495445,0.5851910438072172,114.67351220523253
48.929399728775024,77.956,154.9280548095703,50.67281723022461,10.051898002624512,2.0176227382796594,-0.5348948105619885,-0.03277218351231455,0.6276288379658934,156.134994285673,51.3311889136817,10.028555674533722,1.4319081450680058,0.9391301759783446,-0.016819697660593953,-2.1225522249578193,-0.9476965557695787,-0.1470462144957736,0.6799898304777457,0.3790622094176156,0.004,156.11766493448314,51.31985648297504,10.028746697251382,0.6778389593105019,0.012,1.3750276494797686,1.3543884327752658,1.5862111232276652,-0.05236099251185233,-0.05021012134460845,OFFBOARD,true,5,156.735,51.818,10.0,2.139903712806694,0.5771600194687988,114.75736708874615
48.96117854118347,77.988,154.98866271972656,50.6981201171875,10.050555229187012,1.9908216722573284,-0.5210064548658025,0.019457073514418444,0.630405031744595,156.1336428023589,51.32969782493265,10.028647798031635,1.364958833567906,0.9047823492438319,-0.02044138647001926,-2.6298366530766817,-1.4997198199658022,-0.1064330128429946,0.6809197974531831,0.10265808746300106,0.008,156.11766493448314,51.31985648297504,10.028746697251382,0.6778389593105019,0.044,1.3078033973366243,1.2890607904723321,1.5576167352355628,-0.05051476570858815,-0.04743392756590692,OFFBOARD,true,5,156.735,51.818,10.0,2.0751820834806662,0.5703557952896219,114.82269133688945
48.99100852012634,78.02,155.04798889160156,50.72323226928711,10.049148559570312,1.9380110398453279,-0.5080886731720266,-0.035368993737714474,0.6339342089525708,156.1591196468358,51.34638649370238,10.028295790227165,1.273626467764936,0.8485136195100651,-0.022950215772525314,-3.027649560943352,-1.9420364877969312,-0.056312936213961544,0.6843562942022625,0.20445988538974308,0.008,156.14982847156028,51.340441906022285,10.028395396150295,0.6822305428210258,0.024,1.2741144299564564,1.2631028815715355,1.5106061254261156,-0.05042208524969171,-0.04829633386845499,OFFBOARD,true,6,189.077,31.078,10.0,39.29263497795295,0.5633656432422532,114.88673314063331
